,Nome da instituicao,Sigla da instituicao,Nome da base de dados,Sigla da base de dados,Responsavel pelo registro,Numero do registro no portal,Numero do registro na base de dados,Data do registro,Data do evento,Data de Carencia,Nome cientifico,Nome comum,Nome cientifico na base de dados,Nivel taxonomico,Numero de individuos,Reino,Filo,Classe,Ordem,Familia,Genero,Especie,Estado de conservacao,Categoria de Ameaca,Localidade,Pais,Estado/Provincia,Municipio,Status de Sensibilidade,lat,lon,Outras informacoes da localidade,Jurisdicao,"Destino do Material
"
404,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Douglas De Araujo,735185,Nº Da Autorização/Licença Sisbio: 15382,17/11/2014,18/11/2014 a 18/11/2014,30/06/2016,Gasteracantha cancriformis,Sem Informações,Gasteracantha cancriformis,species,2,Sem Informações,Arthropoda,Arachnida,Araneae,Araneidae,Gasteracantha,Gasteracantha cancriformis,Espécie não Ameaçada,Sem Informações,Reserva Particular Do Patrimônio Natural Da Ufms,Brasil,MS,Campo Grande,Espécie não Sensível,-20.509167,-54.615056,Coordenada de referência da área amostrada,Sem Informações,"Depositado em coleção/museu
"
405,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Douglas De Araujo,735186,Nº Da Autorização/Licença Sisbio: 15382,15/01/2015,16/01/2015 a 16/01/2015,30/06/2016,Thwaitesia bracteata,Sem Informações,Thwaitesia bracteata,species,1,Sem Informações,Arthropoda,Arachnida,Araneae,Theridiidae,Thwaitesia,Thwaitesia bracteata,Espécie não Ameaçada,Sem Informações,Reserva Particular Do Patrimônio Natural Da Ufms,Brasil,MS,Campo Grande,Espécie não Sensível,-20.509167,-54.615056,Coordenada exata da ocorrência,Sem Informações,"Depositado em coleção/museu
"
406,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Douglas De Araujo,735187,Nº Da Autorização/Licença Sisbio: 15382,15/01/2015,16/01/2015 a 16/01/2015,30/06/2016,Micrathena plana,Sem Informações,Micrathena plana,species,1,Sem Informações,Arthropoda,Arachnida,Araneae,Araneidae,Micrathena,Micrathena plana,Espécie não Ameaçada,Sem Informações,Reserva Particular Do Patrimônio Natural Da Ufms,Brasil,MS,Campo Grande,Espécie não Sensível,-20.509167,-54.615056,Coordenada de referência da área amostrada,Sem Informações,"Depositado em coleção/museu
"
407,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Douglas De Araujo,735188,Nº Da Autorização/Licença Sisbio: 15382,29/01/2015,30/01/2015 a 30/01/2015,30/06/2016,Thwaitesia bracteata,Sem Informações,Thwaitesia bracteata,species,3,Sem Informações,Arthropoda,Arachnida,Araneae,Theridiidae,Thwaitesia,Thwaitesia bracteata,Espécie não Ameaçada,Sem Informações,Reserva Particular Do Patrimônio Natural Da Ufms,Brasil,MS,Campo Grande,Espécie não Sensível,-20.509167,-54.615056,Coordenada exata da ocorrência,Sem Informações,"Depositado em coleção/museu
"
408,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Douglas De Araujo,735513,Nº Da Autorização/Licença Sisbio: 15382,11/03/2015,12/03/2015 a 15/05/2015,30/06/2016,Aglaoctenus lagotis,Sem Informações,Aglaoctenus lagotis,species,14,Sem Informações,Arthropoda,Arachnida,Araneae,Lycosidae,Aglaoctenus,Aglaoctenus lagotis,Espécie não Ameaçada,Sem Informações,Reserva Particular Do Patrimônio Natural Da Ufms,Brasil,MS,Campo Grande,Espécie não Sensível,-20.509167,-54.615056,Coordenada exata da ocorrência,Sem Informações,"Depositado em coleção/museu
"
409,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Douglas De Araujo,735514,Nº Da Autorização/Licença Sisbio: 15382,11/03/2015,12/03/2015 a 15/05/2015,30/06/2016,Gasteracantha cancriformis,Sem Informações,Gasteracantha cancriformis,species,9,Sem Informações,Arthropoda,Arachnida,Araneae,Araneidae,Gasteracantha,Gasteracantha cancriformis,Espécie não Ameaçada,Sem Informações,Reserva Particular Do Patrimônio Natural Da Ufms,Brasil,MS,Campo Grande,Espécie não Sensível,-20.509167,-54.615056,Coordenada de referência da área amostrada,Sem Informações,"Depositado em coleção/museu
"
410,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Douglas De Araujo,735516,Nº Da Autorização/Licença Sisbio: 15382,11/03/2015,12/03/2015 a 15/05/2015,30/06/2016,Lyssomanes pauper,Sem Informações,Lyssomanes pauper,species,1,Sem Informações,Arthropoda,Arachnida,Araneae,Salticidae,Lyssomanes,Lyssomanes pauper,Espécie não Ameaçada,Sem Informações,Reserva Particular Do Patrimônio Natural Da Ufms,Brasil,MS,Campo Grande,Espécie não Sensível,-20.509167,-54.615056,Coordenada de referência da área amostrada,Sem Informações,"Depositado em coleção/museu
"
411,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Douglas De Araujo,735518,Nº Da Autorização/Licença Sisbio: 15382,11/05/2014,12/05/2014 a 12/05/2014,30/06/2016,Micrathena macfarlanei,Sem Informações,Micrathena macfarlanei,species,1,Sem Informações,Arthropoda,Arachnida,Araneae,Araneidae,Micrathena,Micrathena macfarlanei,Espécie não Ameaçada,Sem Informações,Reserva Particular Do Patrimônio Natural Da Ufms,Brasil,MS,Campo Grande,Espécie não Sensível,-20.509167,-54.615056,Coordenada de referência da área amostrada,Sem Informações,"Será destinado posteriormente
"
412,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Douglas De Araujo,735519,Nº Da Autorização/Licença Sisbio: 15382,11/03/2015,12/03/2015 a 15/05/2015,30/06/2016,Micrathena plana,Sem Informações,Micrathena plana,species,22,Sem Informações,Arthropoda,Arachnida,Araneae,Araneidae,Micrathena,Micrathena plana,Espécie não Ameaçada,Sem Informações,Reserva Particular Do Patrimônio Natural Da Ufms,Brasil,MS,Campo Grande,Espécie não Sensível,-20.509167,-54.615056,Coordenada de referência da área amostrada,Sem Informações,"Depositado em coleção/museu
"
413,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Douglas De Araujo,735520,Nº Da Autorização/Licença Sisbio: 15382,11/03/2015,12/03/2015 a 15/05/2015,30/06/2016,Rhomphaea projiciens,Sem Informações,Rhomphaea projiciens,species,1,Sem Informações,Arthropoda,Arachnida,Araneae,Theridiidae,Rhomphaea,Rhomphaea projiciens,Espécie não Ameaçada,Sem Informações,Reserva Particular Do Patrimônio Natural Da Ufms,Brasil,MS,Campo Grande,Espécie não Sensível,-20.509167,-54.615056,Coordenada de referência da área amostrada,Sem Informações,"Depositado em coleção/museu
"
414,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Douglas De Araujo,735522,Nº Da Autorização/Licença Sisbio: 15382,11/03/2015,12/03/2015 a 15/05/2015,30/06/2016,Thwaitesia bracteata,Sem Informações,Thwaitesia bracteata,species,15,Sem Informações,Arthropoda,Arachnida,Araneae,Theridiidae,Thwaitesia,Thwaitesia bracteata,Espécie não Ameaçada,Sem Informações,Reserva Particular Do Patrimônio Natural Da Ufms,Brasil,MS,Campo Grande,Espécie não Sensível,-20.509167,-54.615056,Coordenada de referência da área amostrada,Sem Informações,"Depositado em coleção/museu
"
415,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Douglas De Araujo,735523,Nº Da Autorização/Licença Sisbio: 15382,11/03/2015,12/03/2015 a 15/05/2015,30/06/2016,Verrucosa meridionalis,Sem Informações,Verrucosa meridionalis,species,3,Sem Informações,Arthropoda,Arachnida,Araneae,Araneidae,Verrucosa,Verrucosa meridionalis,Espécie não Ameaçada,Sem Informações,Reserva Particular Do Patrimônio Natural Da Ufms,Brasil,MS,Campo Grande,Espécie não Sensível,-20.509167,-54.615056,Coordenada de referência da área amostrada,Sem Informações,"Depositado em coleção/museu
"
416,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Paulo Mira Batista,72599,"Nº Da Autorização/Licença Sisbio: 21808, Projeto: Pesquisa De Arboviroses Em Primatas Não Humanos Para Monitoramento Da Febre Amarela",07/02/2010,08/02/2010 a 12/02/2010,18/03/2017,Callicebus donacophilus,Zogue-zogue,Callicebus donacophilus,species,1,Sem Informações,Chordata,Mammalia,Primates,Pitheciidae,Callicebus,Callicebus donacophilus,Espécie não Ameaçada,Sem Informações,Parque Estadual Do Prosa,Brasil,MS,Campo Grande,Espécie não Sensível,-20.449208,-54.561603,Sem Informações,Sem Informações,"Destinado (outros)
"
417,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Paulo Mira Batista,72600,"Nº Da Autorização/Licença Sisbio: 21808, Projeto: Pesquisa De Arboviroses Em Primatas Não Humanos Para Monitoramento Da Febre Amarela",07/02/2010,08/02/2010 a 12/02/2010,18/03/2017,Alouatta caraya,Bugio-preto,Alouatta caraya,species,2,Sem Informações,Chordata,Mammalia,Primates,Cebidae,Alouatta,Alouatta caraya,Espécie não Ameaçada,Sem Informações,Parque Estadual Do Prosa,Brasil,MS,Campo Grande,Espécie não Sensível,-20.449208,-54.561603,Sem Informações,Sem Informações,"Destinado (outros)
"
418,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Francisco De Paula Severo Da Costa Neto,756380,"Nº Da Autorização/Licença Sisbio: 45057, Projeto: Fatores Determinantes Da Diversidade E Composição De Espécies De Peixes Nas Cabeceiras Do Rio Miranda, Alto Rio Paraguai, Mato Grosso Do Sul",19/06/2014,20/06/2014 a 20/06/2014,23/08/2016,Serrapinnus calliurus,Lambari,Serrapinnus calliurus,species,76,Sem Informações,Chordata,Actinopterygii,Characiformes,Characidae,Serrapinnus,Serrapinnus calliurus,Espécie não Ameaçada,Sem Informações,Afluente Do Rio Jatobá,Brasil,MS,Rochedo,Espécie não Sensível,-20.045556,-54.778333,Coordenada de referência da área amostrada,Sem Informações,"Depositado em coleção/museu
"
419,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Francisco De Paula Severo Da Costa Neto,756381,"Nº Da Autorização/Licença Sisbio: 45057, Projeto: Fatores Determinantes Da Diversidade E Composição De Espécies De Peixes Nas Cabeceiras Do Rio Miranda, Alto Rio Paraguai, Mato Grosso Do Sul",19/06/2014,20/06/2014 a 20/06/2014,23/08/2016,Pyrrhulina australis,Charutinho,Pyrrhulina australis,species,16,Sem Informações,Chordata,Actinopterygii,Characiformes,Lebiasinidae,Pyrrhulina,Pyrrhulina australis,Espécie não Ameaçada,Sem Informações,Afluente Do Rio Jatobá,Brasil,MS,Rochedo,Espécie não Sensível,-20.045556,-54.778333,Coordenada de referência da área amostrada,Sem Informações,"Depositado em coleção/museu
"
420,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Francisco De Paula Severo Da Costa Neto,756382,"Nº Da Autorização/Licença Sisbio: 45057, Projeto: Fatores Determinantes Da Diversidade E Composição De Espécies De Peixes Nas Cabeceiras Do Rio Miranda, Alto Rio Paraguai, Mato Grosso Do Sul",19/06/2014,20/06/2014 a 20/06/2014,23/08/2016,Cyphocharax gillii,Sem Informações,Cyphocharax gillii,species,1,Sem Informações,Chordata,Actinopterygii,Characiformes,Curimatidae,Cyphocharax,Cyphocharax gillii,Espécie não Ameaçada,Sem Informações,Afluente Do Rio Jatobá,Brasil,MS,Rochedo,Espécie não Sensível,-20.045556,-54.778333,Coordenada de referência da área amostrada,Sem Informações,"Depositado em coleção/museu
"
421,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Francisco De Paula Severo Da Costa Neto,756383,"Nº Da Autorização/Licença Sisbio: 45057, Projeto: Fatores Determinantes Da Diversidade E Composição De Espécies De Peixes Nas Cabeceiras Do Rio Miranda, Alto Rio Paraguai, Mato Grosso Do Sul",19/06/2014,20/06/2014 a 20/06/2014,23/08/2016,Steindachnerina brevipinna,Saguiru,Steindachnerina brevipinna,species,4,Sem Informações,Chordata,Actinopterygii,Characiformes,Curimatidae,Steindachnerina,Steindachnerina brevipinna,Espécie não Ameaçada,Sem Informações,Afluente Do Rio Jatobá,Brasil,MS,Rochedo,Espécie não Sensível,-20.045556,-54.778333,Coordenada de referência da área amostrada,Sem Informações,"Depositado em coleção/museu
"
422,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Francisco De Paula Severo Da Costa Neto,756384,"Nº Da Autorização/Licença Sisbio: 45057, Projeto: Fatores Determinantes Da Diversidade E Composição De Espécies De Peixes Nas Cabeceiras Do Rio Miranda, Alto Rio Paraguai, Mato Grosso Do Sul",19/06/2014,20/06/2014 a 20/06/2014,23/08/2016,Creagrutus meridionalis,Sem Informações,Creagrutus meridionalis,species,4,Sem Informações,Chordata,Actinopterygii,Characiformes,Characidae,Creagrutus,Creagrutus meridionalis,Espécie não Ameaçada,Sem Informações,Afluente Do Rio Jatobá,Brasil,MS,Rochedo,Espécie não Sensível,-20.045556,-54.778333,Coordenada de referência da área amostrada,Sem Informações,"Depositado em coleção/museu
"
423,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Francisco De Paula Severo Da Costa Neto,756385,"Nº Da Autorização/Licença Sisbio: 45057, Projeto: Fatores Determinantes Da Diversidade E Composição De Espécies De Peixes Nas Cabeceiras Do Rio Miranda, Alto Rio Paraguai, Mato Grosso Do Sul",19/06/2014,20/06/2014 a 20/06/2014,23/08/2016,Characidium zebra,Maria-dura,Characidium zebra,species,3,Sem Informações,Chordata,Actinopterygii,Characiformes,Crenuchidae,Characidium,Characidium zebra,Espécie não Ameaçada,Sem Informações,Afluente Do Rio Jatobá,Brasil,MS,Rochedo,Espécie não Sensível,-20.045556,-54.778333,Coordenada de referência da área amostrada,Sem Informações,"Depositado em coleção/museu
"
424,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Francisco De Paula Severo Da Costa Neto,756386,"Nº Da Autorização/Licença Sisbio: 45057, Projeto: Fatores Determinantes Da Diversidade E Composição De Espécies De Peixes Nas Cabeceiras Do Rio Miranda, Alto Rio Paraguai, Mato Grosso Do Sul",19/06/2014,20/06/2014 a 20/06/2014,23/08/2016,Hemigrammus ulreyi,Sem Informações,Hemigrammus ulreyi,species,1,Sem Informações,Chordata,Actinopterygii,Characiformes,Characidae,Hemigrammus,Hemigrammus ulreyi,Espécie não Ameaçada,Sem Informações,Afluente Do Rio Jatobá,Brasil,MS,Rochedo,Espécie não Sensível,-20.045556,-54.778333,Coordenada de referência da área amostrada,Sem Informações,"Depositado em coleção/museu
"
425,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Francisco De Paula Severo Da Costa Neto,756387,"Nº Da Autorização/Licença Sisbio: 45057, Projeto: Fatores Determinantes Da Diversidade E Composição De Espécies De Peixes Nas Cabeceiras Do Rio Miranda, Alto Rio Paraguai, Mato Grosso Do Sul",19/06/2014,20/06/2014 a 20/06/2014,23/08/2016,Hyphessobrycon eques,Mato-grosso,Hyphessobrycon eques,species,47,Sem Informações,Chordata,Actinopterygii,Characiformes,Characidae,Hyphessobrycon,Hyphessobrycon eques,Espécie não Ameaçada,Sem Informações,Afluente Do Rio Jatobá,Brasil,MS,Rochedo,Espécie não Sensível,-20.045556,-54.778333,Coordenada de referência da área amostrada,Sem Informações,"Depositado em coleção/museu
"
426,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Francisco De Paula Severo Da Costa Neto,756388,"Nº Da Autorização/Licença Sisbio: 45057, Projeto: Fatores Determinantes Da Diversidade E Composição De Espécies De Peixes Nas Cabeceiras Do Rio Miranda, Alto Rio Paraguai, Mato Grosso Do Sul",19/06/2014,20/06/2014 a 20/06/2014,23/08/2016,Odontostilbe pequira,Lambari,Odontostilbe pequira,species,6,Sem Informações,Chordata,Actinopterygii,Characiformes,Characidae,Odontostilbe,Odontostilbe pequira,Espécie não Ameaçada,Sem Informações,Afluente Do Rio Jatobá,Brasil,MS,Rochedo,Espécie não Sensível,-20.045556,-54.778333,Coordenada de referência da área amostrada,Sem Informações,"Depositado em coleção/museu
"
427,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Francisco De Paula Severo Da Costa Neto,756389,"Nº Da Autorização/Licença Sisbio: 45057, Projeto: Fatores Determinantes Da Diversidade E Composição De Espécies De Peixes Nas Cabeceiras Do Rio Miranda, Alto Rio Paraguai, Mato Grosso Do Sul",19/06/2014,20/06/2014 a 20/06/2014,23/08/2016,Aequidens plagiozonatus,Acareuá,Aequidens plagiozonatus,species,2,Sem Informações,Chordata,Actinopterygii,Perciformes,Cichlidae,Aequidens,Aequidens plagiozonatus,Espécie não Ameaçada,Sem Informações,Afluente Do Rio Jatobá,Brasil,MS,Rochedo,Espécie não Sensível,-20.045556,-54.778333,Coordenada de referência da área amostrada,Sem Informações,"Depositado em coleção/museu
"
428,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Francisco De Paula Severo Da Costa Neto,756390,"Nº Da Autorização/Licença Sisbio: 45057, Projeto: Fatores Determinantes Da Diversidade E Composição De Espécies De Peixes Nas Cabeceiras Do Rio Miranda, Alto Rio Paraguai, Mato Grosso Do Sul",19/06/2014,20/06/2014 a 20/06/2014,23/08/2016,Aphyocharax dentatus,Lambari-dentudo,Aphyocharax dentatus,species,1,Sem Informações,Chordata,Actinopterygii,Characiformes,Characidae,Aphyocharax,Aphyocharax dentatus,Espécie não Ameaçada,Sem Informações,Afluente Do Rio Jatobá,Brasil,MS,Rochedo,Espécie não Sensível,-20.045556,-54.778333,Coordenada de referência da área amostrada,Sem Informações,"Depositado em coleção/museu
"
429,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Francisco De Paula Severo Da Costa Neto,756391,"Nº Da Autorização/Licença Sisbio: 45057, Projeto: Fatores Determinantes Da Diversidade E Composição De Espécies De Peixes Nas Cabeceiras Do Rio Miranda, Alto Rio Paraguai, Mato Grosso Do Sul",19/06/2014,20/06/2014 a 20/06/2014,23/08/2016,Jupiaba acanthogaster,Sem Informações,Jupiaba acanthogaster,species,1,Sem Informações,Chordata,Actinopterygii,Characiformes,Characidae,Jupiaba,Jupiaba acanthogaster,Espécie não Ameaçada,Sem Informações,Afluente Do Rio Jatobá,Brasil,MS,Rochedo,Espécie não Sensível,-20.045556,-54.778333,Coordenada de referência da área amostrada,Sem Informações,"Depositado em coleção/museu
"
430,Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Francisco De Paula Severo Da Costa Neto,756392,"Nº Da Autorização/Licença Sisbio: 45057, Projeto: Fatores Determinantes Da Diversidade E Composição De Espécies De Peixes Nas Cabeceiras Do Rio Miranda, Alto Rio Paraguai, Mato Grosso Do Sul",19/06/2014,20/06/2014 a 20/06/2014,23/08/2016,Astyanax lineatus,Sem Informações,Astyanax lineatus,species,8,Sem Informações,Chordata,Actinopterygii,Characiformes,Characidae,Astyanax,Astyanax lineatus,Espécie não Ameaçada,Sem Informações,Afluente Do Rio Jatobá,Brasil,MS,Rochedo,Espécie não Sensível,-20.045556,-54.778333,Coordenada de referência da área amostrada,Sem Informações,"Depositado em coleção/museu
"
